queue_lag_1h,queue_lag_2h,queue_lag_3h,queue_lag_6h,queue_lag_12h,queue_lag_24h,queue_roll_mean_3h,queue_roll_std_3h,queue_roll_mean_6h,queue_roll_std_6h,queue_roll_mean_12h,queue_roll_std_12h,arrival_lag_1h,arrival_lag_3h,arrival_lag_6h,hour_sin,hour_cos,dow_sin,dow_cos
0.06689704,0.0019534589,0.00062329567,-0.0943754,-0.0010225768,0.025503475,0.13356291,-0.070336536,0.29235765,0.016715394,-0.5162401,-0.062144358,0.0070910146,0.00081233465,0.002497583,-0.061967473,-0.00827988,-0.20509316,0.013395052
0.038460672,0.00325168,0.00062329567,-0.0998613,0.0046299547,0.01807421,0.14708956,0.021849772,0.27853155,0.01369585,-0.48660526,-0.06743022,0.009492844,0.0023230445,0.01304646,-0.05843944,-0.0052617704,-0.2984982,0.013904475
0.03690925,0.0056263017,0.00062329567,-0.095611446,0.008632131,0.019142345,0.12745826,0.02168423,0.302777,0.030086804,-0.30761558,-0.069119506,0.009648891,0.0005658331,-0.0016445057,-0.030954383,-0.007838378,-0.2964622,0.010274027
-0.015282074,0.002401745,0.00062329567,-0.08851864,0.0098671345,0.021271126,0.118503,-0.08192403,0.32325935,-0.012495176,-0.11275451,-0.07159382,0.008658648,0.0005197327,-0.006622441,-0.03327028,-0.009585796,-0.29927808,0.01040322
-0.011353947,0.0042229295,0.00062329567,0.18054943,0.009838308,0.036699705,0.122090116,-0.08180823,0.23062342,-0.015108618,-0.041854247,-0.07586051,0.010149083,0.0019843422,-0.021863634,0.023467364,-0.013358105,-0.2823949,0.020222886
-0.02545931,0.002918379,0.0007368549,0.186269,0.010534262,0.02337806,0.10241674,0.019485751,0.22721496,-0.030695701,-0.0953952,-0.08174854,0.010320656,-0.00075468567,-0.0017861747,0.034696274,-0.0123116,-0.29352325,0.02057225
-0.027804032,0.002918379,-0.0008663827,0.008529468,-0.0021820422,-0.036788292,0.18349978,0.034613557,0.14649606,-0.031536136,-0.21657446,-0.08777344,-0.0956897,0.0040737083,-0.0017861747,0.047940463,-0.009542116,-0.33398348,0.025407724
-0.025508048,0.005978305,-0.0008663827,0.20265064,0.011744287,-0.035158046,0.19386622,0.037829332,0.17905097,0.020197328,-0.2726379,-0.07275129,-0.09510542,0.0040737083,0.0037354927,0.043601856,0.014905928,-0.34943032,0.025906105
0.035640523,0.008743256,0.00062446797,-0.119968414,-0.0039276094,0.021950368,0.09584528,0.100729026,-0.673617,-0.009997605,-0.21862286,-0.016503917,-0.09284271,0.014449673,0.010656905,0.06152701,0.027437331,-0.25191408,0.14392161
0.03253382,0.008743256,0.001233787,-0.11880646,0.009322473,0.13606353,0.033286612,0.09693528,-0.69639474,-0.011468088,-0.16486181,-0.01490307,0.014903197,0.014490757,-0.0007723472,0.07652505,0.021990182,-0.21638721,0.116483055
0.042250745,0.010036857,0.00062446797,-0.15302934,-0.003320192,0.06277439,0.095885515,0.100729026,-0.76885116,-0.009454223,-0.21968514,-0.015376123,-0.09110716,0.014449673,-0.0007723472,0.078269914,0.016864298,-0.26141992,0.116433315
0.039613217,0.010036857,0.00062446797,-0.14652658,-0.00781366,0.15894233,0.06042358,0.10244263,-0.80482733,0.007880352,-0.31775722,-0.032484595,-0.090164185,0.0044104233,-0.02989556,0.011474699,0.0063512037,-0.23540506,0.123411514
0.034436394,0.004044952,-0.00094682124,-0.12517445,-0.0071945,0.008640428,0.11561698,0.023005862,0.06858347,0.04146019,-0.44659242,-0.06509645,0.010135631,0.0020974218,-0.025599007,0.011867868,-0.0013925966,-0.21480349,0.022252169
0.046722464,0.003949745,0.0006978841,-0.13482247,-0.0059761154,0.1599018,0.12972905,-0.008707836,-0.7829978,0.044014532,-0.45688543,0.0049452838,0.010951754,0.0044104233,-0.031315096,-0.05259654,0.0015312561,-0.13615572,0.11989908
-0.0017642546,0.004794298,-0.00087340514,-0.17360307,0.00017288793,-0.042952437,0.15430015,0.020615323,0.16787179,0.038688228,-0.490827,0.050693456,-0.019615114,0.0031614217,0.009371702,-0.03381632,-0.0083043985,-0.32914132,8.15987e-05
-0.025630707,0.0031228147,0.00061627326,-0.17481408,-0.0069609405,-0.04617755,0.019959178,0.0043283496,0.16235931,0.041582108,-0.5338414,0.06601476,0.0062534185,0.0012304621,-0.02029978,-0.03972643,-0.03147348,-0.3446433,-0.0001153255
-0.010680518,0.005243347,0.0013072031,-0.18048392,-0.00024782028,0.059672657,-0.0055635124,-0.0133113535,-0.96921414,0.043148838,-0.50276536,0.04798879,0.004616188,0.008563127,0.02583508,-0.07862883,-0.0313813,-0.24356118,-0.024602715
-0.013341678,0.013189026,0.0018748834,-0.079229414,-0.0013063122,0.0385919,0.00835786,0.03215021,-0.90940326,0.01783012,-0.60812724,0.007625923,-0.010681687,0.0020121462,0.054923743,-0.0701518,-0.03093978,-0.22731853,-0.022916812
0.01908195,0.013189026,0.003238835,-0.15887234,-0.0013063122,0.020180631,0.017417882,0.037668053,-0.96758455,0.018525412,-0.5601018,0.007625923,-0.010681687,0.0020121462,-0.015862912,-0.07052246,0.015381728,-0.22261083,-0.042066105
-0.17601858,0.01312289,0.0013734383,-0.16983455,-0.00041286997,0.04037677,0.021102548,0.04406355,-0.95648915,0.017735876,-0.5720044,-0.008293847,-0.0009799353,-0.010711464,0.07031476,0.051929723,0.014710911,-0.2240305,0.021503042
0.022850981,-0.05814106,0.0013734383,-0.15029617,-0.000785541,0.028681614,0.0008591281,0.07019823,-0.92121553,0.0058868127,-0.5691576,-0.028116276,0.0024234913,-0.010711464,-0.060443338,0.15507782,0.025039721,-0.24886523,-0.048643753
0.02238909,0.019908367,0.0013734383,-0.15251413,-0.000785541,0.029359803,0.00060064346,0.08307798,-0.93551457,0.004919667,-0.5601425,-0.011633925,0.0024234913,-0.0021922647,-0.060443338,0.07833702,0.031502627,-0.24250296,-0.06356756
